Date,Well,Well_Type,WaterRate,CasingHeadPressure,TubingHeadPressure,PumpSpeed,Torque,GasRate
15-11-2017,Well 7,Pre-perf,118.17,48.88,73.53,210,140.14,592.71
16-11-2017,Well 7,Pre-perf,117.14,48.88,73.39,210,140.14,566.05
17-11-2017,Well 7,Pre-perf,117.02,56.42,74.11,218,143.82,622.44
18-11-2017,Well 7,Pre-perf,126.2,57.14,74.11,220,144.56,701.86
19-11-2017,Well 7,Pre-perf,126.99,57.14,73.53,220,146.77,764.17
20-11-2017,Well 7,Pre-perf,125.73,57.87,69.76,220,151.2,832.55
21-11-2017,Well 7,Pre-perf,124.98,59.76,70.34,220,157.1,883.79
22-11-2017,Well 7,Pre-perf,123.68,60.63,70.34,220,160.05,921.23
23-11-2017,Well 7,Pre-perf,122.91,61.35,70.34,220,163,946.28
24-11-2017,Well 7,Pre-perf,122.38,62.37,70.34,220,163.74,972.18
25-11-2017,Well 7,Pre-perf,121.84,66.28,70.49,220,165.21,997.52
26-11-2017,Well 7,Pre-perf,19.97,72.08,35.1,35,26.55,157.85
29-11-2017,Well 7,Pre-perf,69.9,153.01,70.49,141,94.41,899.02
30-11-2017,Well 7,Pre-perf,69.9,200.3,57.58,105,64.91,487.55
02-12-2017,Well 7,Pre-perf,0.11,99.06,39.31,19,19.91,528.17
04-12-2017,Well 7,Pre-perf,0.1,54.97,51.2,50,39.83,428.05
05-12-2017,Well 7,Pre-perf,17.6,45.83,66.57,0,39.83,257.02
19-12-2017,Well 7,Pre-perf,62.44,52.36,62.22,142,110.63,333.68
20-12-2017,Well 7,Pre-perf,84.52,52.65,73.1,185,138.66,354.14
21-12-2017,Well 7,Pre-perf,82.8,52.65,73.1,185,137.19,356.95
22-12-2017,Well 7,Pre-perf,82.98,53.08,73.1,185,134.97,354.16
23-12-2017,Well 7,Pre-perf,81.5,52.94,73.1,185,136.45,350.56
24-12-2017,Well 7,Pre-perf,82.32,53.23,73.1,185,135.71,351.62
25-12-2017,Well 7,Pre-perf,82,52.65,73.24,185,132.76,351.34
26-12-2017,Well 7,Pre-perf,80.41,52.65,73.1,185,134.97,347.88
27-12-2017,Well 7,Pre-perf,80.53,51.92,73.1,185,133.5,345.91
28-12-2017,Well 7,Pre-perf,80.53,52.94,73.1,185,132.02,348.33
29-12-2017,Well 7,Pre-perf,78.94,52.94,72.95,185,134.24,348.97
30-12-2017,Well 7,Pre-perf,81.77,52.21,73.1,185,139.4,345.12
31-12-2017,Well 7,Pre-perf,80.9,52.21,73.1,185,140.14,344.78
01-01-2018,Well 7,Pre-perf,80.2,52.65,73.1,185,135.71,348.56
02-01-2018,Well 7,Pre-perf,78.03,52.65,73.1,185,134.97,352
03-01-2018,Well 7,Pre-perf,94.19,55.84,72.81,200,137.92,398.95
04-01-2018,Well 7,Pre-perf,94.19,50.76,72.95,205,136.45,398.95
05-01-2018,Well 7,Pre-perf,96.05,50.76,73.1,205,134.97,419.39
06-01-2018,Well 7,Pre-perf,103.15,49.89,73.1,215,139.4,446.74
07-01-2018,Well 7,Pre-perf,102.24,50.33,73.1,215,137.19,452.07
08-01-2018,Well 7,Pre-perf,100.26,50.91,73.24,215,137.19,456.68
09-01-2018,Well 7,Pre-perf,99.66,51.49,73.24,215,137.19,456.68
10-01-2018,Well 7,Pre-perf,99.42,51.49,73.24,214,136.45,467.87
11-01-2018,Well 7,Pre-perf,98.98,51.92,73.24,214,137.19,469.89
12-01-2018,Well 7,Pre-perf,98.84,52.07,73.24,214,137.19,469.89
13-01-2018,Well 7,Pre-perf,98.84,52.21,73.24,214,136.45,475.97
14-01-2018,Well 7,Pre-perf,98.8,52.5,73.24,214,136.45,477.22
15-01-2018,Well 7,Pre-perf,97.87,52.36,73.1,215,137.92,474.9
16-01-2018,Well 7,Pre-perf,97.87,52.07,72.95,215,137.92,467.5
17-01-2018,Well 7,Pre-perf,106.71,52.94,72.95,224,137.92,489.97
18-01-2018,Well 7,Pre-perf,106.51,48.59,73.1,225,138.66,482.59
19-01-2018,Well 7,Pre-perf,106.4,53.08,73.1,225,139.4,476.9
20-01-2018,Well 7,Pre-perf,106.44,52.36,73.1,225,139.4,474.85
21-01-2018,Well 7,Pre-perf,106.25,52.36,73.1,225,139.4,474.62
22-01-2018,Well 7,Pre-perf,105.35,52.94,73.1,225,140.87,473.15
23-01-2018,Well 7,Pre-perf,104.82,52.94,73.1,225,141.61,473.15
24-01-2018,Well 7,Pre-perf,104.65,52.94,73.1,225,144.56,471.96
25-01-2018,Well 7,Pre-perf,102.52,52.94,73.1,225,148.99,468.13
26-01-2018,Well 7,Pre-perf,101.66,52.65,73.1,225,148.99,466.8
27-01-2018,Well 7,Pre-perf,101.51,52.79,72.95,225,146.04,464.47
28-01-2018,Well 7,Pre-perf,101.66,52.79,73.1,225,146.77,464.26
29-01-2018,Well 7,Pre-perf,100.98,52.5,72.95,225,146.77,465.86
30-01-2018,Well 7,Pre-perf,101.18,52.79,72.95,225,145.3,466.43
31-01-2018,Well 7,Pre-perf,101.14,52.79,72.95,225,143.82,466.43
01-02-2018,Well 7,Pre-perf,101.66,52.79,72.95,224,143.09,466.42
02-02-2018,Well 7,Pre-perf,100.16,52.65,72.95,225,146.04,463.59
03-02-2018,Well 7,Pre-perf,98.25,49.6,72.95,225,148.99,461.21
04-02-2018,Well 7,Pre-perf,97.42,47.72,72.81,225,146.77,455.52
05-02-2018,Well 7,Pre-perf,97.82,47.72,72.81,225,146.04,458.31
06-02-2018,Well 7,Pre-perf,98.26,49.46,73.1,225,145.3,460.04
07-02-2018,Well 7,Pre-perf,98.39,49.46,73.1,225,145.3,460.16
08-02-2018,Well 7,Pre-perf,97.55,48.88,73.1,225,145.3,460.53
09-02-2018,Well 7,Pre-perf,98.03,49.6,73.1,225,145.3,461.51
10-02-2018,Well 7,Pre-perf,97.95,49.6,73.1,225,146.77,466.79
11-02-2018,Well 7,Pre-perf,97.84,49.6,73.1,225,146.04,468.69
12-02-2018,Well 7,Pre-perf,98.62,50.33,73.1,225,148.25,471.52
13-02-2018,Well 7,Pre-perf,99.02,50.33,73.1,224,148.25,473.28
14-02-2018,Well 7,Pre-perf,100.42,50.18,73.1,225,148.99,473.43
15-02-2018,Well 7,Pre-perf,100.3,49.31,73.1,225,149.73,473.27
16-02-2018,Well 7,Pre-perf,101.56,49.31,73.1,225,148.25,472.58
17-02-2018,Well 7,Pre-perf,100.39,50.33,73.1,225,150.46,473.19
18-02-2018,Well 7,Pre-perf,100.2,50.33,73.1,225,148.25,471.58
19-02-2018,Well 7,Pre-perf,98.72,49.46,73.1,225,147.51,468.81
20-02-2018,Well 7,Pre-perf,97.16,49.46,73.1,225,147.51,465.66
21-02-2018,Well 7,Pre-perf,95.18,48.44,72.95,225,151.94,461.05
22-02-2018,Well 7,Pre-perf,96.01,48.44,72.81,225,149.73,460.99
23-02-2018,Well 7,Pre-perf,96.22,48.59,72.95,225,148.99,462.66
24-02-2018,Well 7,Pre-perf,95.78,49.02,72.95,225,150.46,464.73
25-02-2018,Well 7,Pre-perf,95.32,49.02,72.95,225,149.73,465.33
26-02-2018,Well 7,Pre-perf,95.51,49.75,72.95,225,148.99,465.92
27-02-2018,Well 7,Pre-perf,96.28,49.75,72.95,225,153.41,465.68
28-02-2018,Well 7,Pre-perf,95.08,49.6,72.95,225,149.73,463.48
01-03-2018,Well 7,Pre-perf,95.3,49.6,73.1,225,148.99,463.42
02-03-2018,Well 7,Pre-perf,94.98,49.6,73.1,225,148.25,463.89
03-03-2018,Well 7,Pre-perf,95.94,49.6,73.1,225,149.73,467.67
04-03-2018,Well 7,Pre-perf,94.17,49.6,73.1,225,148.99,468.51
05-03-2018,Well 7,Pre-perf,94.08,49.6,72.95,225,149.73,469.67
06-03-2018,Well 7,Pre-perf,93.84,49.89,73.1,225,148.99,469.07
07-03-2018,Well 7,Pre-perf,91.96,48.59,72.95,225,149.73,464.64
08-03-2018,Well 7,Pre-perf,91.83,48.59,72.95,225,149.73,459.56
09-03-2018,Well 7,Pre-perf,91.05,48.88,72.95,225,149.73,459.49
10-03-2018,Well 7,Pre-perf,98.39,48.88,72.95,232,152.68,475.85
11-03-2018,Well 7,Pre-perf,100.44,48.59,73.1,235,153.41,485.42
12-03-2018,Well 7,Pre-perf,99.6,48.88,72.95,235,152.68,482.91
13-03-2018,Well 7,Pre-perf,98.92,48.88,73.1,235,151.2,481.58
14-03-2018,Well 7,Pre-perf,98.14,49.46,72.95,235,151.2,481.34
15-03-2018,Well 7,Pre-perf,97.7,49.46,72.95,235,149.73,481.05
16-03-2018,Well 7,Pre-perf,97.24,49.75,72.95,235,149.73,485.46
17-03-2018,Well 7,Pre-perf,108.98,51.05,72.95,235,149.73,527.67
18-03-2018,Well 7,Pre-perf,108.98,51.05,73.24,235,149.73,538.53
19-03-2018,Well 7,Pre-perf,106.95,50.76,73.24,235,147.51,539.12
20-03-2018,Well 7,Pre-perf,107.13,50.76,73.24,235,146.77,539.51
21-03-2018,Well 7,Pre-perf,106.6,50.76,73.1,249,146.77,539.4
22-03-2018,Well 7,Pre-perf,106.94,50.76,73.1,249,146.77,538.43
23-03-2018,Well 7,Pre-perf,106.6,51.63,73.1,249,143.82,538.43
24-03-2018,Well 7,Pre-perf,105.92,51.49,72.95,249,146.77,538.31
25-03-2018,Well 7,Pre-perf,105.34,51.49,73.1,249,146.77,541.43
26-03-2018,Well 7,Pre-perf,105.04,51.92,72.95,249,148.99,544.12
27-03-2018,Well 7,Pre-perf,106.04,51.92,72.95,249,148.99,546.91
28-03-2018,Well 7,Pre-perf,106.65,52.65,72.95,249,151.2,551.35
29-03-2018,Well 7,Pre-perf,105.52,52.65,73.1,249,153.41,554.02
30-03-2018,Well 7,Pre-perf,105.19,52.94,73.1,249,151.2,559.22
31-03-2018,Well 7,Pre-perf,104.84,52.65,73.1,249,147.51,561.34
01-04-2018,Well 7,Pre-perf,103.81,52.94,73.1,249,147.51,563.09
02-04-2018,Well 7,Pre-perf,103.59,52.94,73.1,249,150.46,563.1
03-04-2018,Well 7,Pre-perf,103.3,52.79,72.95,249,148.99,562.47
04-04-2018,Well 7,Pre-perf,102.71,52.94,73.1,249,151.94,560.83
05-04-2018,Well 7,Pre-perf,102.26,51.63,73.1,249,151.2,560.68
06-04-2018,Well 7,Pre-perf,102.06,52.07,72.95,249,147.51,557.98
07-04-2018,Well 7,Pre-perf,101.75,52.07,73.1,249,147.51,556.48
08-04-2018,Well 7,Pre-perf,102.42,51.92,73.1,249,148.25,556.83
09-04-2018,Well 7,Pre-perf,102.28,52.5,73.1,249,146.04,558.2
10-04-2018,Well 7,Pre-perf,102.44,52.5,73.1,249,146.04,560.66
11-04-2018,Well 7,Pre-perf,102.38,52.65,73.1,249,146.77,563.66
12-04-2018,Well 7,Pre-perf,109.15,53.52,73.1,249,146.77,591.42
13-04-2018,Well 7,Pre-perf,109.62,53.52,73.24,249,146.77,605.88
14-04-2018,Well 7,Pre-perf,108.87,53.52,73.24,249,146.77,605.55
15-04-2018,Well 7,Pre-perf,108.01,54.24,73.1,249,146.77,605.15
16-04-2018,Well 7,Pre-perf,107.25,54.24,72.95,259,146.77,599.31
17-04-2018,Well 7,Pre-perf,106.95,54.24,72.95,259,146.77,598.99
18-04-2018,Well 7,Pre-perf,107.38,54.53,73.1,259,143.82,597.61
19-04-2018,Well 7,Pre-perf,106.44,53.23,73.1,259,144.56,598.46
20-04-2018,Well 7,Pre-perf,106.06,53.23,73.1,259,144.56,598.21
21-04-2018,Well 7,Pre-perf,106.04,52.79,73.97,259,146.04,597.22
22-04-2018,Well 7,Pre-perf,104.72,52.79,75.42,259,148.25,597.11
23-04-2018,Well 7,Pre-perf,104.68,52.94,76.29,259,145.3,599.64
24-04-2018,Well 7,Pre-perf,105.06,53.95,76.29,259,145.3,604.93
25-04-2018,Well 7,Pre-perf,108.98,54.53,77.31,265,146.77,617.7
26-04-2018,Well 7,Pre-perf,113.14,55.69,74.98,269,146.04,643.01
27-04-2018,Well 7,Pre-perf,114.11,57.14,74.98,269,146.77,648.07
28-04-2018,Well 7,Pre-perf,113.32,57.14,74.69,269,147.51,649.18
29-04-2018,Well 7,Pre-perf,112.28,56.71,74.98,270,148.99,649
30-04-2018,Well 7,Pre-perf,110.85,56.71,74.98,269,151.94,644.74
01-05-2018,Well 7,Pre-perf,109.27,57,74.84,269,162.26,640.2
02-05-2018,Well 7,Pre-perf,108.08,55.98,74.84,269,162.26,638.85
03-05-2018,Well 7,Pre-perf,108.7,50.91,74.98,269,151.94,642.73
04-05-2018,Well 7,Pre-perf,108.29,50.18,75.13,269,150.46,640.47
05-05-2018,Well 7,Pre-perf,108.57,50.18,74.98,269,148.25,644.83
06-05-2018,Well 7,Pre-perf,108.02,50.18,74.98,269,148.99,643.97
07-05-2018,Well 7,Pre-perf,108.17,50.04,75.71,269,148.25,646.55
08-05-2018,Well 7,Pre-perf,107.33,49.89,75.13,269,148.99,647.95
09-05-2018,Well 7,Pre-perf,108.32,49.6,74.4,269,147.51,651.17
10-05-2018,Well 7,Pre-perf,108.05,49.46,74.4,269,148.99,652.85
11-05-2018,Well 7,Pre-perf,108.85,51.05,74.26,269,146.77,660.08
12-05-2018,Well 7,Pre-perf,107.9,51.05,73.97,270,147.51,660.54
13-05-2018,Well 7,Pre-perf,108.15,50.76,73.97,269,148.25,662.67
14-05-2018,Well 7,Pre-perf,108.31,51.49,73.68,269,147.51,665.3
15-05-2018,Well 7,Pre-perf,108.17,51.49,73.82,269,147.51,665.92
16-05-2018,Well 7,Pre-perf,108.46,51.34,73.68,270,146.77,666.18
17-05-2018,Well 7,Pre-perf,107.94,52.36,73.24,269,146.77,666.74
18-05-2018,Well 7,Pre-perf,108.35,52.36,73.24,269,146.77,667.24
19-05-2018,Well 7,Pre-perf,109.15,52.65,73.53,269,145.3,668.56
20-05-2018,Well 7,Pre-perf,108.62,52.94,73.82,270,147.51,666.37
21-05-2018,Well 7,Pre-perf,108.13,52.94,73.82,270,147.51,664.47
22-05-2018,Well 7,Pre-perf,108.08,53.08,73.68,269,148.25,665.34
23-05-2018,Well 7,Pre-perf,108.08,54.39,73.53,270,148.25,665.34
24-05-2018,Well 7,Pre-perf,108.14,55.69,73.53,270,147.51,722.14
25-05-2018,Well 7,Pre-perf,107.98,55.4,73.53,270,147.51,677.64
26-05-2018,Well 7,Pre-perf,108.36,55.4,73.53,269,146.04,671.78
27-05-2018,Well 7,Pre-perf,108.67,54.68,73.53,269,147.51,664.66
28-05-2018,Well 7,Pre-perf,108.09,54.97,73.53,269,148.99,661.75
29-05-2018,Well 7,Pre-perf,106.75,54.82,73.53,269,149.73,662.05
30-05-2018,Well 7,Pre-perf,106.44,55.26,73.53,269,153.41,665.21
31-05-2018,Well 7,Pre-perf,105.6,55.69,73.53,270,153.41,692.74
01-06-2018,Well 7,Pre-perf,106.2,55.69,73.53,270,155.63,743.89
02-06-2018,Well 7,Pre-perf,105.66,55.84,73.53,269,153.41,702.65
03-06-2018,Well 7,Pre-perf,105.73,56.13,73.53,269,153.41,701.28
04-06-2018,Well 7,Pre-perf,106.22,56.27,73.53,269,153.41,702.17
05-06-2018,Well 7,Pre-perf,105.92,56.27,73.53,269,152.68,705.85
06-06-2018,Well 7,Pre-perf,106.65,56.71,73.53,269,151.2,707.77
07-06-2018,Well 7,Pre-perf,106.65,56.56,73.53,269,150.46,713.15
08-06-2018,Well 7,Pre-perf,106.55,58.02,73.53,269,149.73,790.14
09-06-2018,Well 7,Pre-perf,105.87,59.76,73.53,269,152.68,897.79
10-06-2018,Well 7,Pre-perf,105.32,59.76,73.53,269,151.94,920.67
11-06-2018,Well 7,Pre-perf,104.59,58.31,73.53,269,151.94,920.67
12-06-2018,Well 7,Pre-perf,105.02,56.85,73.53,269,151.94,699.36
13-06-2018,Well 7,Pre-perf,103.99,55.84,73.23,269,152.68,677.63
14-06-2018,Well 7,Pre-perf,106.52,57,72.06,269,149.73,702.63
15-06-2018,Well 7,Pre-perf,107.1,57,71.08,269,149.73,716.25
16-06-2018,Well 7,Pre-perf,105.75,57.43,72.93,269,150.46,700.1
17-06-2018,Well 7,Pre-perf,106.85,58.02,71.96,269,150.46,746.34
18-06-2018,Well 7,Pre-perf,107.76,58.16,73.13,270,152.68,702.2
19-06-2018,Well 7,Pre-perf,105.18,57.58,70.6,270,151.94,716.63
20-06-2018,Well 7,Pre-perf,105.31,57.58,72.93,269,151.2,711.14
21-06-2018,Well 7,Pre-perf,105.63,57.43,73.32,269,150.46,675.14
22-06-2018,Well 7,Pre-perf,105.53,57.14,74.28,269,151.2,697.25
23-06-2018,Well 7,Pre-perf,106.02,55.98,71.18,269,149.73,648.41
24-06-2018,Well 7,Pre-perf,104.98,55.98,73.52,269,149.73,680.25
25-06-2018,Well 7,Pre-perf,105.07,55.69,71.77,269,149.73,652.18
26-06-2018,Well 7,Pre-perf,104.78,55.26,75.17,269,148.99,653.08
27-06-2018,Well 7,Pre-perf,105.63,56.13,72.43,269,149.73,662.65
28-06-2018,Well 7,Pre-perf,105.18,54.97,74.4,269,152.68,624.79
29-06-2018,Well 7,Pre-perf,106.25,55.84,71.57,269,148.99,660.82
30-06-2018,Well 7,Pre-perf,105.54,55.98,74.69,269,148.25,631.25
01-07-2018,Well 7,Pre-perf,105.54,55.55,73.93,269,148.99,631.08
02-07-2018,Well 7,Pre-perf,106.99,56.27,74.49,269,148.99,645.89
03-07-2018,Well 7,Pre-perf,106.17,55.55,72.93,269,148.99,615.12
04-07-2018,Well 7,Pre-perf,106.17,56.27,71.09,269,151.94,615.12
05-07-2018,Well 7,Pre-perf,103.91,56.13,71.09,269,151.2,605.14
06-07-2018,Well 7,Pre-perf,104.55,56.56,73.32,269,150.46,631.38
07-07-2018,Well 7,Pre-perf,104.67,56.56,72.43,269,150.46,631.38
08-07-2018,Well 7,Pre-perf,105.14,56.42,73.48,270,151.94,616.32
09-07-2018,Well 7,Pre-perf,103.4,56.56,71.09,269,151.94,622.41
10-07-2018,Well 7,Pre-perf,104.18,55.98,72.76,270,151.94,607.93
11-07-2018,Well 7,Pre-perf,105.55,56.85,72.63,270,151.2,633.4
12-07-2018,Well 7,Pre-perf,105.13,56.13,71.96,269,151.94,606.99
13-07-2018,Well 7,Pre-perf,105.11,56.56,72.87,269,154.89,636.71
14-07-2018,Well 7,Pre-perf,104.46,56.13,75.08,269,155.63,597.06
15-07-2018,Well 7,Pre-perf,104,57.14,72.64,270,155.63,634.6
16-07-2018,Well 7,Pre-perf,104.07,57.14,74.01,270,154.89,596.84
17-07-2018,Well 7,Pre-perf,104.45,57.14,74.59,270,154.15,596.84
18-07-2018,Well 7,Pre-perf,104.31,56.71,74.3,269,155.63,595.83
19-07-2018,Well 7,Pre-perf,104.41,57.29,72.78,269,155.63,631.75
20-07-2018,Well 7,Pre-perf,105.08,56.71,74.59,269,154.15,588.66
21-07-2018,Well 7,Pre-perf,105.73,58.02,74.4,269,155.63,629.11
22-07-2018,Well 7,Pre-perf,93.45,57,74.69,261,154.15,587.58
23-07-2018,Well 7,Pre-perf,105.8,57.87,73.57,270,160.05,632.25
24-07-2018,Well 7,Pre-perf,105.8,57.14,72.74,270,159.31,632.25
25-07-2018,Well 7,Pre-perf,105.16,57.58,73.01,269,159.31,626.05
26-07-2018,Well 7,Pre-perf,105.25,57.29,73.03,269,157.84,594.33
27-07-2018,Well 7,Pre-perf,105.88,56.85,74.28,269,158.58,629.06
28-07-2018,Well 7,Pre-perf,105.76,55.69,74.6,269,157.84,600.31
29-07-2018,Well 7,Pre-perf,105.07,56.85,75.09,269,159.31,620.66
30-07-2018,Well 7,Pre-perf,105.28,56.71,72.93,270,159.31,605.03
31-07-2018,Well 7,Pre-perf,105.25,56.56,73.98,269,157.84,624.34
01-08-2018,Well 7,Pre-perf,105.44,56.71,76.44,269,159.31,604.18
02-08-2018,Well 7,Pre-perf,106.27,56.56,75.27,269,159.31,618.94
03-08-2018,Well 7,Pre-perf,105.55,56.13,74.2,269,160.79,606.51
04-08-2018,Well 7,Pre-perf,105.55,56.27,73.13,269,161.53,613.63
05-08-2018,Well 7,Pre-perf,104.3,56.56,75.95,269,161.53,609.15
06-08-2018,Well 7,Pre-perf,104.99,57,74.79,269,161.53,609.15
07-08-2018,Well 7,Pre-perf,103.72,56.13,74.69,269,162.26,602.24
08-08-2018,Well 7,Pre-perf,98.85,56.56,75.86,269,165.21,616.39
09-08-2018,Well 7,Pre-perf,97.29,55.98,75.76,269,162.26,575.1
10-08-2018,Well 7,Pre-perf,96.83,56.56,76.02,269,163,605.08
11-08-2018,Well 7,Pre-perf,96.28,55.69,75.97,269,162.26,578.53
12-08-2018,Well 7,Pre-perf,95.33,55.69,76.73,269,162.26,636.45
13-08-2018,Well 7,Pre-perf,94.62,57.14,76.44,269,163,715.74
14-08-2018,Well 7,Pre-perf,92.93,57.14,76.44,269,164.48,773.26
15-08-2018,Well 7,Pre-perf,94.27,58.02,73.14,269,163.74,803.03
16-08-2018,Well 7,Pre-perf,93.54,59.03,70.6,269,163.74,803.03
17-08-2018,Well 7,Pre-perf,93.55,58.16,72.64,269,163.74,766.66
18-08-2018,Well 7,Pre-perf,94.22,55.98,73.71,269,163,645.41
19-08-2018,Well 7,Pre-perf,96.92,54.82,74.3,269,162.26,569.91
20-08-2018,Well 7,Pre-perf,95.9,54.97,74.3,270,162.26,599.04
21-08-2018,Well 7,Pre-perf,94.6,54.82,75.76,270,164.48,568.15
22-08-2018,Well 7,Pre-perf,93.24,55.4,75.16,269,164.48,597.65
23-08-2018,Well 7,Pre-perf,92.64,54.97,77.8,269,163.74,570.68
24-08-2018,Well 7,Pre-perf,92.97,56.13,77.28,269,162.26,592.29
25-08-2018,Well 7,Pre-perf,94.47,55.98,77.28,270,164.48,592.29
26-08-2018,Well 7,Pre-perf,103.64,57.87,78.87,285,165.95,672.78
27-08-2018,Well 7,Pre-perf,104.55,56.71,76.54,284,168.16,628.87
28-08-2018,Well 7,Pre-perf,104.55,56.85,78.1,284,166.69,666.31
29-08-2018,Well 7,Pre-perf,102.96,57.29,76.07,284,166.69,688.88
30-08-2018,Well 7,Pre-perf,102.68,56.13,79.65,284,167.43,630.55
31-08-2018,Well 7,Pre-perf,103.23,56.71,78.49,284,168.16,633.75
01-09-2018,Well 7,Pre-perf,102.48,57,80.24,284,168.16,658.45
02-09-2018,Well 7,Pre-perf,101.76,56.42,75.86,284,166.69,628.44
03-09-2018,Well 7,Pre-perf,100.69,56.42,76.83,284,168.16,707.44
04-09-2018,Well 7,Pre-perf,100.24,56.85,80.53,285,168.16,647.49
05-09-2018,Well 7,Pre-perf,99.31,55.98,77.41,284,167.43,631.89
06-09-2018,Well 7,Pre-perf,98.31,56.71,78.1,284,165.95,630.43
07-09-2018,Well 7,Pre-perf,96.65,57.29,77.64,284,168.16,660.91
08-09-2018,Well 7,Pre-perf,95.36,56.71,75.86,284,166.69,615.79
09-09-2018,Well 7,Pre-perf,94.79,57,77.71,284,167.43,661.96
10-09-2018,Well 7,Pre-perf,93.81,55.98,76.18,284,167.43,613.68
11-09-2018,Well 7,Pre-perf,93.85,56.71,75.87,284,167.43,613.68
12-09-2018,Well 7,Pre-perf,92.05,56.13,77.41,284,167.43,629.05
13-09-2018,Well 7,Pre-perf,90.99,55.4,75.95,284,165.95,627.35
14-09-2018,Well 7,Pre-perf,89.06,55.4,74.98,284,166.69,659.11
15-09-2018,Well 7,Pre-perf,89.33,55.26,75.66,284,167.43,659.11
16-09-2018,Well 7,Pre-perf,89.15,55.26,75.95,284,167.43,669.84
17-09-2018,Well 7,Pre-perf,87.88,55.26,72.83,284,168.16,618.79
18-09-2018,Well 7,Pre-perf,87.19,55.26,74.1,284,165.95,633.05
19-09-2018,Well 7,Pre-perf,87.6,55.69,73.71,284,166.69,649.44
20-09-2018,Well 7,Pre-perf,87.81,54.97,76.64,284,165.95,610.96
21-09-2018,Well 7,Pre-perf,87.81,55.4,74.59,284,168.16,653.97
22-09-2018,Well 7,Pre-perf,85.34,54.97,75.56,284,168.16,601.84
23-09-2018,Well 7,Pre-perf,84.39,55.55,73.62,284,165.95,627.19
24-09-2018,Well 7,Pre-perf,83.99,55.55,72.06,284,166.69,625.03
25-09-2018,Well 7,Pre-perf,83.54,55.98,73.52,284,171.85,597.92
26-09-2018,Well 7,Pre-perf,80.55,57,72.35,284,174.06,623.82
27-09-2018,Well 7,Pre-perf,78.82,55.84,70.79,285,177.75,566.99
28-09-2018,Well 7,Pre-perf,83.44,56.71,73.71,284,177.01,595.58
29-09-2018,Well 7,Pre-perf,69.56,56.13,71.86,284,178.49,552.03
30-09-2018,Well 7,Pre-perf,60.36,56.13,0.09,272,177.75,522.01
01-10-2018,Well 7,Pre-perf,7.99,60.19,72.25,200,118.01,417.34
02-10-2018,Well 7,Pre-perf,35.3,52.36,74.2,298,187.34,416.57
03-10-2018,Well 7,Pre-perf,37.89,52.36,73.42,343,187.34,416.57
18-12-2014,Well 8,Pre-perf,456,34,35,98,140,22
19-12-2014,Well 8,Pre-perf,458,34,35,98,180,22
20-12-2014,Well 8,Pre-perf,457,34,35,98,184,22
21-12-2014,Well 8,Pre-perf,457,34,35,98,189,22
22-12-2014,Well 8,Pre-perf,458,34,35,97,190,22
23-12-2014,Well 8,Pre-perf,458.45,34.14,34.83,97.79,224.13,21.74
24-12-2014,Well 8,Pre-perf,455.64,36.37,37.04,97.8,225.84,47.27
25-12-2014,Well 8,Pre-perf,456.66,38.4,39.08,97.78,228.6,57.87
26-12-2014,Well 8,Pre-perf,456.65,39.35,40.01,97.76,231.92,55.08
27-12-2014,Well 8,Pre-perf,455.12,40.03,40.71,97.81,233.37,54.78
28-12-2014,Well 8,Pre-perf,453.83,40.59,41.25,97.84,235.25,50.41
29-12-2014,Well 8,Pre-perf,455.24,41.12,41.77,97.81,233.86,52.49
30-12-2014,Well 8,Pre-perf,456.61,41.07,41.73,97.78,236.11,52.99
31-12-2014,Well 8,Pre-perf,457.86,41.22,41.89,97.76,237.61,60.95
01-01-2015,Well 8,Pre-perf,458.58,41.29,41.97,97.76,236.15,57.46
02-01-2015,Well 8,Pre-perf,457.9,41.28,41.95,97.75,233.85,53.44
03-01-2015,Well 8,Pre-perf,457.29,41.28,41.95,97.78,234.18,54.23
04-01-2015,Well 8,Pre-perf,457.64,41.25,41.93,97.77,235.3,55.93
05-01-2015,Well 8,Pre-perf,458.48,41.28,41.96,97.78,234.46,57.68
06-01-2015,Well 8,Pre-perf,457.74,41.36,42.04,97.79,238.76,58.97
07-01-2015,Well 8,Pre-perf,457.96,41.46,42.15,97.78,237.22,65.01
08-01-2015,Well 8,Pre-perf,458.52,41.44,42.13,97.82,236.46,73.29
09-01-2015,Well 8,Pre-perf,201.74,40.6,40.66,97.82,236.46,39.11
10-01-2015,Well 8,Pre-perf,296,42,42,94,316,17
11-01-2015,Well 8,Pre-perf,461.87,42.76,43.32,97.8,281.8,79.91
12-01-2015,Well 8,Pre-perf,462.44,43.99,44.54,97.77,241.68,106.95
13-01-2015,Well 8,Pre-perf,461.94,43.04,43.52,97.77,241.13,104.12
14-01-2015,Well 8,Pre-perf,461.45,43.44,43.99,97.78,242.27,106.22
15-01-2015,Well 8,Pre-perf,461.45,43.44,43.99,97.78,242.27,106.22
16-01-2015,Well 8,Pre-perf,460.54,43.96,44.33,97.77,245.97,115.9
17-01-2015,Well 8,Pre-perf,460.98,44.03,44.44,97.77,247.86,126.47
18-01-2015,Well 8,Pre-perf,460.83,44.03,44.51,97.77,248.94,125.86
19-01-2015,Well 8,Pre-perf,462,44,45,98,250,130
20-01-2015,Well 8,Pre-perf,461.26,44.03,44.45,97.79,251.23,127.69
21-01-2015,Well 8,Pre-perf,459.46,44.02,44.39,97.82,253.46,123.61
